ID,Order Date,Class,Region,Sub-Category,Sales
6850,20/04/2015,Стандарт,Калиниград,Furnishings,39913.59
4570,19/04/2015,Второй класс,Калиниград,Furnishings,2892.597
7843,19/04/2015,Второй класс,Москва,Binders,2263.85
7844,19/04/2015,Второй класс,Москва,Paper,16318.59
3533,18/04/2015,Стандарт,Калиниград,Machines,24042.8
3534,18/04/2015,Стандарт,Калиниград,Art,14779.77
3535,18/04/2015,Стандарт,Калиниград,Art,30779.44
3536,18/04/2015,Стандарт,Калиниград,Fasteners,4553.484
6569,18/04/2015,Стандарт,Урал,Art,4996.397
6570,18/04/2015,Стандарт,Урал,Chairs,39524.0
6571,18/04/2015,Стандарт,Урал,Envelopes,44878.76
6572,18/04/2015,Стандарт,Урал,Accessories,10665.37
404,16/04/2015,Стандарт,Москва,Art,28637.81
7657,15/04/2015,Same Day,Калиниград,Appliances,38277.65
7658,15/04/2015,Same Day,Калиниград,Furnishings,42955.0
341,13/04/2015,Второй класс,Владивосток,Art,71424.04
342,13/04/2015,Второй класс,Владивосток,Binders,32280.49
343,13/04/2015,Второй класс,Владивосток,Fasteners,9623.639
344,13/04/2015,Второй класс,Владивосток,Phones,29580.84
6708,13/04/2015,Стандарт,Владивосток,Labels,33803.83
2794,12/04/2015,Стандарт,Калиниград,Phones,2729.865
2795,12/04/2015,Стандарт,Калиниград,Phones,41191.83
2796,12/04/2015,Стандарт,Калиниград,Binders,42703.25
2797,12/04/2015,Стандарт,Калиниград,Bookcases,22120.49
9098,12/04/2015,Стандарт,Урал,Paper,30720.19
3774,11/04/2015,Второй класс,Москва,Fasteners,24651.77
3775,11/04/2015,Второй класс,Москва,Accessories,38309.9
3776,11/04/2015,Второй класс,Москва,Paper,26842.36
3777,11/04/2015,Второй класс,Москва,Accessories,25336.01
4578,11/04/2015,Стандарт,Калиниград,Binders,24468.33
4862,11/04/2015,Второй класс,Урал,Phones,41156.76
8358,11/04/2015,Стандарт,Калиниград,Storage,22914.72
8359,11/04/2015,Стандарт,Калиниград,Phones,18065.33
8360,11/04/2015,Стандарт,Калиниград,Accessories,33485.07
3836,08/04/2015,Стандарт,Калиниград,Fasteners,42022.59
3837,08/04/2015,Стандарт,Калиниград,Paper,23352.41
5927,08/04/2015,Стандарт,Москва,Tables,-21534.59
6381,08/04/2015,Стандарт,Калиниград,Fasteners,10928.45
7047,08/04/2015,Стандарт,Калиниград,Tables,28446.31
7048,08/04/2015,Стандарт,Калиниград,Accessories,4209.84
7410,08/04/2015,Стандарт,Владивосток,Tables,15307.07
3482,07/04/2015,Первый класс,Москва,Furnishings,36857.05
4177,07/04/2015,Стандарт,Москва,Phones,30304.64
4178,07/04/2015,Стандарт,Москва,Paper,7807.951
6253,07/04/2015,Same Day,Москва,Paper,23957.09
6254,07/04/2015,Same Day,Москва,Phones,41826.46
869,06/04/2015,Стандарт,Владивосток,Binders,58982.98
1405,06/04/2015,Первый класс,Владивосток,Supplies,32763.85
1406,06/04/2015,Первый класс,Владивосток,Tables,42255.49
1407,06/04/2015,Первый класс,Владивосток,Accessories,44175.12
5036,06/04/2015,Стандарт,Калиниград,Tables,34167.36
5037,06/04/2015,Стандарт,Калиниград,Accessories,9647.623
6016,06/04/2015,Стандарт,Калиниград,Furnishings,41509.32
6017,06/04/2015,Стандарт,Калиниград,Furnishings,25618.78
6018,06/04/2015,Стандарт,Калиниград,Paper,26645.34
6019,06/04/2015,Стандарт,Калиниград,Paper,6181.923
8839,06/04/2015,Второй класс,Калиниград,Art,8136.352
8840,06/04/2015,Второй класс,Калиниград,Binders,28037.82
8841,06/04/2015,Второй класс,Калиниград,Accessories,32094.11
711,05/04/2015,Первый класс,Владивосток,Paper,33773.55
3277,05/04/2015,Второй класс,Москва,Art,23528.35
3278,05/04/2015,Второй класс,Москва,Phones,20793.29
3279,05/04/2015,Второй класс,Москва,Paper,43734.68
3280,05/04/2015,Второй класс,Москва,Art,8572.507
3281,05/04/2015,Второй класс,Москва,Supplies,38508.28
3879,05/04/2015,Первый класс,Урал,Storage,12026.08
3880,05/04/2015,Первый класс,Урал,Storage,12616.25
9507,05/04/2015,Второй класс,Урал,Art,18380.078
9508,05/04/2015,Второй класс,Урал,Binders,39183.71
9509,05/04/2015,Второй класс,Урал,Art,42317.21
9510,05/04/2015,Второй класс,Урал,Storage,-19632.48
1561,04/04/2015,Стандарт,Калиниград,Labels,4087.135
3955,04/04/2015,Стандарт,Урал,Furnishings,10095.42
3956,04/04/2015,Стандарт,Урал,Art,31991.92
4845,04/04/2015,Первый класс,Калиниград,Binders,26477.45
5121,04/04/2015,Стандарт,Москва,Storage,42237.53
5122,04/04/2015,Стандарт,Москва,Accessories,41278.82
5123,04/04/2015,Стандарт,Москва,Paper,9543.679
5124,04/04/2015,Стандарт,Москва,Paper,22989.84
5683,02/04/2015,Стандарт,Москва,Paper,3278.156
5684,02/04/2015,Стандарт,Москва,Phones,39663.11
5685,02/04/2015,Стандарт,Москва,Appliances,41697.5
8827,02/04/2015,Второй класс,Урал,Paper,18186.63
8828,02/04/2015,Второй класс,Урал,Paper,36755.71
8920,02/04/2015,Стандарт,Москва,Furnishings,41513.97
1373,01/04/2015,Второй класс,Калиниград,Labels,26876.22
1374,01/04/2015,Второй класс,Калиниград,Binders,20578.81
7954,01/04/2015,Стандарт,Владивосток,Storage,41160.72
7955,01/04/2015,Стандарт,Владивосток,Binders,8863.166
2230,31/03/2015,Стандарт,Калиниград,Binders,34338.96
2231,31/03/2015,Стандарт,Калиниград,Appliances,32832.77
4712,31/03/2015,Same Day,Владивосток,Binders,34849.81
5049,31/03/2015,Стандарт,Урал,Binders,26225.12
5050,31/03/2015,Стандарт,Урал,Accessories,3486.792
5480,31/03/2015,Стандарт,Москва,Binders,17156.69
9566,31/03/2015,Same Day,Москва,Chairs,37543.28
9567,31/03/2015,Same Day,Москва,Binders,39477.71
9568,31/03/2015,Same Day,Москва,Art,38109.74
2897,30/03/2015,Стандарт,Владивосток,Art,29123.16
5284,30/03/2015,Стандарт,Калиниград,Storage,2975.753
5285,30/03/2015,Стандарт,Калиниград,Labels,22023.54
5954,30/03/2015,Первый класс,Владивосток,Art,38318.82
6139,30/03/2015,Стандарт,Калиниград,Bookcases,43374.45
7630,30/03/2015,Первый класс,Урал,Envelopes,31500.89
7631,30/03/2015,Первый класс,Урал,Phones,44534.61
7632,30/03/2015,Первый класс,Урал,Chairs,2097.558
8431,30/03/2015,Стандарт,Урал,Storage,33346.97
7306,29/03/2015,Стандарт,Урал,Tables,23502.32
7840,28/03/2015,Стандарт,Урал,Envelopes,40304.34
7841,28/03/2015,Стандарт,Урал,Tables,37604.77
8464,28/03/2015,Стандарт,Калиниград,Phones,40679.16
4245,26/03/2015,Стандарт,Калиниград,Accessories,18557.71
9052,26/03/2015,Второй класс,Калиниград,Art,2056.24
9053,26/03/2015,Второй класс,Калиниград,Binders,6665.061
9054,26/03/2015,Второй класс,Калиниград,Phones,31515.57
9660,26/03/2015,Второй класс,Калиниград,Labels,2521.067
2433,25/03/2015,Стандарт,Владивосток,Chairs,30251.17
9307,25/03/2015,Стандарт,Калиниград,Art,31937.34
9308,25/03/2015,Стандарт,Калиниград,Art,39312.03
9309,25/03/2015,Стандарт,Калиниград,Accessories,20032.83
9310,25/03/2015,Стандарт,Калиниград,Art,21742.23
4480,24/03/2015,Стандарт,Владивосток,Paper,12974.32
7802,24/03/2015,Второй класс,Калиниград,Furnishings,84342.9
3555,23/03/2015,Второй класс,Калиниград,Storage,5039.23
3556,23/03/2015,Второй класс,Калиниград,Phones,12280.78
6591,23/03/2015,Первый класс,Москва,Labels,32779.19
1768,22/03/2015,Стандарт,Москва,Binders,29981.57
1769,22/03/2015,Стандарт,Москва,Binders,9354.707
2871,22/03/2015,Стандарт,Калиниград,Paper,13365.08
2872,22/03/2015,Стандарт,Калиниград,Chairs,32301.37
4341,22/03/2015,Same Day,Урал,Art,5271.369
196,21/03/2015,Стандарт,Владивосток,Art,19621.36
197,21/03/2015,Стандарт,Владивосток,Art,16543.73
5461,21/03/2015,Стандарт,Москва,Storage,12170.7
7584,21/03/2015,Стандарт,Москва,Phones,79201.06
7585,21/03/2015,Стандарт,Москва,Labels,6710.669
7586,21/03/2015,Стандарт,Москва,Paper,22755.52
7587,21/03/2015,Стандарт,Москва,Art,38892.48
7588,21/03/2015,Стандарт,Москва,Binders,36161.05
8344,21/03/2015,Стандарт,Москва,Labels,29403.07
8345,21/03/2015,Стандарт,Москва,Furnishings,6574.969
8346,21/03/2015,Стандарт,Москва,Chairs,9345.507
6161,19/03/2015,Первый класс,Москва,Phones,7623.44
6162,19/03/2015,Первый класс,Москва,Labels,40185.0
6163,19/03/2015,Первый класс,Москва,Storage,7982.64
6164,19/03/2015,Первый класс,Москва,Binders,18653.84
6165,19/03/2015,Первый класс,Москва,Furnishings,3529.006
6166,19/03/2015,Первый класс,Москва,Furnishings,14335.19
6167,19/03/2015,Первый класс,Москва,Accessories,32584.81
2697,18/03/2015,Стандарт,Москва,Machines,12103.02
2698,18/03/2015,Стандарт,Москва,Machines,29088.11
2699,18/03/2015,Стандарт,Москва,Paper,36523.82
2700,18/03/2015,Стандарт,Москва,Art,44925.49
2701,18/03/2015,Стандарт,Москва,Furnishings,34354.49
2702,18/03/2015,Стандарт,Москва,Fasteners,-36623.171
2703,18/03/2015,Стандарт,Москва,Furnishings,42633.69
6152,18/03/2015,Второй класс,Калиниград,Bookcases,24015.45
7328,18/03/2015,Стандарт,Калиниград,Furnishings,40678.52
7329,18/03/2015,Стандарт,Калиниград,Machines,11187.4
7330,18/03/2015,Стандарт,Калиниград,Storage,11656.11
1346,17/03/2015,Стандарт,Урал,Appliances,16851.34
1347,17/03/2015,Стандарт,Урал,Paper,3262.269
1348,17/03/2015,Стандарт,Урал,Art,32905.6
1349,17/03/2015,Стандарт,Урал,Binders,10605.65
1350,17/03/2015,Стандарт,Урал,Binders,27018.41
2358,17/03/2015,Стандарт,Владивосток,Tables,3703.794
2359,17/03/2015,Стандарт,Владивосток,Tables,35723.97
2360,17/03/2015,Стандарт,Владивосток,Tables,38750.46
2361,17/03/2015,Стандарт,Владивосток,Paper,17838.09
2362,17/03/2015,Стандарт,Владивосток,Paper,9303.655
5101,17/03/2015,Same Day,Урал,Art,39270.43
5102,17/03/2015,Same Day,Урал,Paper,24384.75
5103,17/03/2015,Same Day,Урал,Paper,11100.33
7428,17/03/2015,Стандарт,Москва,Binders,28179.22
7429,17/03/2015,Стандарт,Москва,Binders,33732.89
7430,17/03/2015,Стандарт,Москва,Paper,17457.37
7431,17/03/2015,Стандарт,Москва,Paper,19359.27
7432,17/03/2015,Стандарт,Москва,Appliances,41569.16
8011,17/03/2015,Второй класс,Владивосток,Paper,18149.92
3453,16/03/2015,Второй класс,Москва,Phones,34550.08
603,15/03/2015,Стандарт,Москва,Storage,18820.47
604,15/03/2015,Стандарт,Москва,Furnishings,26412.23
605,15/03/2015,Стандарт,Москва,Binders,5545.857
606,15/03/2015,Стандарт,Москва,Binders,22325.2
607,15/03/2015,Стандарт,Москва,Paper,9260.753
1891,14/03/2015,Стандарт,Калиниград,Paper,17978.98
1892,14/03/2015,Стандарт,Калиниград,Art,8628.392
2841,14/03/2015,Стандарт,Москва,Chairs,41886.61
4677,14/03/2015,Стандарт,Калиниград,Binders,37014.18
4678,14/03/2015,Стандарт,Калиниград,Storage,15086.0
4679,14/03/2015,Стандарт,Калиниград,Accessories,42187.44
4680,14/03/2015,Стандарт,Калиниград,Storage,10292.97
4681,14/03/2015,Стандарт,Калиниград,Binders,15336.24
9406,14/03/2015,Первый класс,Урал,Machines,32363.47
9407,14/03/2015,Первый класс,Урал,Paper,40357.37
9515,14/03/2015,Стандарт,Москва,Paper,18821.09
1542,11/03/2015,Второй класс,Владивосток,Furnishings,27203.85
1543,11/03/2015,Второй класс,Владивосток,Fasteners,-31597.14
